"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"6654215341","683641","13379","09 июл 2022 03:11","39:50","2390","32-18","32,18","Radiant","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk","Entity","Stormstormer, Fishman, Tobi, suzuya, Pure"
"6654115205","683641","13379","09 июл 2022 01:59","38:54","2334","29-21","29,21","Radiant","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk","Entity","Stormstormer, Fishman, Tobi, suzuya, Pure"
"6653054257","683430","13379","08 июл 2022 07:03","29:14","1754","29-7","29,7","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","YNT",", erasethepain, попка, jesv, DarkLord^"
"6652968789","683430","13379","08 июл 2022 06:01","32:00","1920","7-19","7,19","Dire","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","YNT",", erasethepain, попка, jesv, DarkLord^"
"6652877184","683430","13379","08 июл 2022 05:01","33:41","2021","29-11","29,11","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","YNT",", erasethepain, попка, jesv, DarkLord^"
"6652699293","683376","13379","08 июл 2022 03:08","42:20","2540","27-41","27,41","Dire","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, BOOM"
"6652608810","683376","13379","08 июл 2022 02:00","39:35","2375","17-26","17,26","Dire","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, BOOM"
"6651914330","683184","13379","07 июл 2022 10:15","31:58","1918","24-23","24,23","Dire","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","YNT",", erasethepain, попка, jesv, DarkLord^"
"6651822753","683184","13379","07 июл 2022 08:54","54:00","3240","22-39","22,39","Dire","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","YNT",", erasethepain, попка, jesv, DarkLord^"
"6651757868","683184","13379","07 июл 2022 08:00","30:32","1832","24-6","24,6","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","YNT",", erasethepain, попка, jesv, DarkLord^"
"6651617921","683147","13379","07 июл 2022 06:08","32:32","1952","31-17","31,17","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6651525718","683147","13379","07 июл 2022 05:00","42:29","2549","43-33","43,33","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6650555505","682968","13379","06 июл 2022 10:01","32:51","1971","16-35","16,35","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, BOOM","Entity","Stormstormer, Fishman, Tobi, suzuya, Pure"
"6650493924","682968","13379","06 июл 2022 09:03","32:34","1954","22-33","22,33","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, BOOM","Entity","Stormstormer, Fishman, Tobi, suzuya, Pure"
"6650426143","682968","13379","06 июл 2022 08:00","33:38","2018","18-22","18,22","Dire","Entity","Stormstormer, Fishman, Tobi, suzuya, Pure","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, BOOM"
"6650307909","682920","13379","06 июл 2022 06:23","27:58","1678","9-34","9,34","Dire","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6650269226","682918","13379","06 июл 2022 05:56","30:19","1819","45-20","45,20","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","KBU.US","Sunlight, IAnnihilate, .Ark, The Warden, 卧龙凤雏不可兼得"
"6650190981","682920","13379","06 июл 2022 05:01","54:52","3292","19-31","19,31","Dire","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6650186574","682918","13379","06 июл 2022 05:00","28:32","1712","43-16","43,16","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","KBU.US","Sunlight, IAnnihilate, .Ark, The Warden, 卧龙凤雏不可兼得"
"6649998648","682867","13379","06 июл 2022 02:56","56:22","3382","39-43","39,43","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6649925064","682867","13379","06 июл 2022 02:00","31:46","1906","15-28","15,28","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6649202264","682728","13379","05 июл 2022 09:56","31:38","1898","16-24","16,24","Dire","Water Rune Enjoyers","BliNcc, Nukkumatti, Palantimos, tv/Enemeice, Stojkov","YNT",", erasethepain, попка, jesv, DarkLord^"
"6649117664","682728","13379","05 июл 2022 08:40","51:47","3107","31-30","31,30","Radiant","YNT",", erasethepain, попка, jesv, DarkLord^","Water Rune Enjoyers","BliNcc, Nukkumatti, Palantimos, tv/Enemeice, Stojkov"
"6649042352","682682","13379","05 июл 2022 07:35","34:27","2067","33-14","33,14","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6648955299","682682","13379","05 июл 2022 06:26","43:19","2599","18-40","18,40","Dire","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6648839197","682682","13379","05 июл 2022 05:10","49:31","2971","39-34","39,34","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6648667510","682653","13379","05 июл 2022 03:13","35:25","2125","14-33","14,33","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6648573472","682636","13379","05 июл 2022 02:01","44:12","2652","39-31","39,31","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6647879047","682513","13379","04 июл 2022 10:26","27:27","1647","22-12","22,12","Radiant","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6647808954","682513","13379","04 июл 2022 09:18","42:38","2558","24-46","24,46","Dire","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6647716492","682513","13379","04 июл 2022 08:00","56:00","3360","30-55","30,55","Dire","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6647570314","682471","13379","04 июл 2022 06:06","34:35","2075","38-10","38,10","Radiant","Entity","Stormstormer, Fishman, Tobi, suzuya, Pure","YNT",", erasethepain, попка, jesv, DarkLord^"
"6647473387","682471","13379","04 июл 2022 05:00","38:52","2332","36-11","36,11","Radiant","Entity","Stormstormer, Fishman, Tobi, suzuya, Pure","YNT",", erasethepain, попка, jesv, DarkLord^"
"6647289573","682450","13379","04 июл 2022 03:02","25:33","1533","13-23","13,23","Dire","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, BOOM"
"6647204588","682450","13379","04 июл 2022 02:00","36:09","2169","15-43","15,43","Dire","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, BOOM"
"6640075082","681157","13379","29 июн 2022 02:51","19:44","1184","4-13","4,13","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","YNT",", erasethepain, попка, jesv, DarkLord^"
"6640006011","681157","13379","29 июн 2022 02:00","27:59","1679","11-25","11,25","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","YNT",", erasethepain, попка, jesv, DarkLord^"
"6639326194","680995","13379","28 июн 2022 10:46","35:55","2155","20-33","20,33","Dire","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme"
"6639248136","680995","13379","28 июн 2022 09:29","41:35","2495","36-32","36,32","Radiant","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme"
"6639139077","680995","13379","28 июн 2022 08:01","58:38","3518","52-48","52,48","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez"
"6638795564","680904","13379","28 июн 2022 03:56","36:39","2199","17-33","17,33","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Water Rune Enjoyers","BliNcc, Nukkumatti, Palantimos, tv/Enemeice, Stojkov"
"6638713036","680904","13379","28 июн 2022 03:02","32:17","1937","38-15","38,15","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Water Rune Enjoyers","BliNcc, Nukkumatti, Palantimos, tv/Enemeice, Stojkov"
"6638627735","680904","13379","28 июн 2022 02:00","35:14","2114","19-29","19,29","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Water Rune Enjoyers","BliNcc, Nukkumatti, Palantimos, tv/Enemeice, Stojkov"
"6637828318","680767","13379","27 июн 2022 08:56","37:09","2229","31-64","31,64","Dire","KBU.US","Sunlight, IAnnihilate, .Ark, The Warden, 卧龙凤雏不可兼得","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6637766938","680767","13379","27 июн 2022 08:02","28:23","1703","41-6","41,6","Radiant","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","KBU.US","Sunlight, IAnnihilate, .Ark, The Warden, 卧龙凤雏不可兼得"
"6637611514","680732","13379","27 июн 2022 06:05","39:41","2381","21-46","21,46","Dire","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6637515739","680732","13379","27 июн 2022 05:01","38:49","2329","33-24","33,24","Radiant","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez"
"6634849000","680205","13379","25 июн 2022 09:40","53:20","3200","43-42","43,42","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6634784146","680205","13379","25 июн 2022 08:45","32:02","1922","18-29","18,29","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6634727870","680205","13379","25 июн 2022 08:00","20:35","1235","8-21","8,21","Dire","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6634555199","680138","13379","25 июн 2022 05:56","16:52","1012","7-26","7,26","Dire","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika","YNT",", erasethepain, попка, jesv, DarkLord^"
"6634463036","680138","13379","25 июн 2022 05:00","29:32","1772","16-24","16,24","Dire","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika","YNT",", erasethepain, попка, jesv, DarkLord^"
"6634267974","680096","13379","25 июн 2022 03:05","34:39","2079","34-20","34,20","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez"
"6634177606","680096","13379","25 июн 2022 02:00","42:38","2558","23-33","23,33","Dire","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6633311469","679901","13379","24 июн 2022 09:55","43:32","2612","51-25","51,25","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","SURIM PRASAD","BoSs.Xstyle, miniorc00, zeX, cvoja, seyokalash"
"6633240690","679901","13379","24 июн 2022 08:53","36:20","2180","30-36","30,36","Dire","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","SURIM PRASAD","BoSs.Xstyle, miniorc00, zeX, cvoja, seyokalash"
"6633175221","679901","13379","24 июн 2022 08:00","30:35","1835","16-47","16,47","Dire","SURIM PRASAD","BoSs.Xstyle, miniorc00, zeX, cvoja, seyokalash","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6633023715","679829","13379","24 июн 2022 06:10","24:28","1468","28-10","28,10","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","SURIM PRASAD","BoSs.Xstyle, miniorc00, zeX, Alex, seyokalash"
"6632922071","679829","13379","24 июн 2022 05:00","41:34","2494","48-18","48,18","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","SURIM PRASAD","BoSs.Xstyle, miniorc00, zeX, Alex, seyokalash"
"6630500205","679285","13379","22 июн 2022 09:03","29:13","1753","36-20","36,20","Radiant","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika"
"6630422514","679285","13379","22 июн 2022 08:00","38:39","2319","22-52","22,52","Dire","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6630321799","679269","13379","22 июн 2022 06:44","31:21","1881","23-27","23,27","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6630200712","679269","13379","22 июн 2022 05:20","53:32","3212","46-42","46,42","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6630095923","679221","13379","22 июн 2022 04:16","36:17","2177","35-17","35,17","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6629976380","679221","13379","22 июн 2022 03:03","47:36","2856","50-19","50,19","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6629886798","679221","13379","22 июн 2022 02:00","36:51","2211","17-29","17,29","Dire","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6629080578","679052","13379","21 июн 2022 09:08","22:45","1365","26-14","26,14","Radiant","KBU.US","Sunlight, IAnnihilate, .Ark, The Warden, 卧龙凤雏不可兼得","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika"
"6629012232","679052","13379","21 июн 2022 08:00","32:08","1928","41-26","41,26","Radiant","KBU.US","Sunlight, IAnnihilate, .Ark, The Warden, 卧龙凤雏不可兼得","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika"
"6628828351","678998","13379","21 июн 2022 05:47","36:39","2199","29-48","29,48","Dire","SURIM PRASAD","Mali burgos, BoSs.Xstyle, miniorc00, zeX, seyokalash","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6628756721","678998","13379","21 июн 2022 05:00","20:29","1229","31-7","31,7","Radiant","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat","SURIM PRASAD","Mali burgos, BoSs.Xstyle, miniorc00, zeX, seyokalash"
"6628560122","678966","13379","21 июн 2022 03:04","19:08","1148","19-5","19,5","Radiant","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor","YNT",", erasethepain, попка, jesv, DarkLord^"
"6628470657","678966","13379","21 июн 2022 02:00","36:58","2218","25-14","25,14","Radiant","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor","YNT",", erasethepain, попка, jesv, DarkLord^"
"6627800659","678818","13379","20 июн 2022 11:12","44:33","2673","28-43","28,43","Dire","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika","EU Rejects","TANNER, J4, Shad, Chessie, Adzantick"
"6627749138","678818","13379","20 июн 2022 10:20","24:32","1472","23-12","23,12","Radiant","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika","EU Rejects","TANNER, J4, Shad, Chessie, Adzantick"
"6627655958","678818","13379","20 июн 2022 09:00","52:47","3167","32-47","32,47","Dire","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika","EU Rejects","TANNER, J4, Shad, Chessie, Adzantick"
"6627566571","678747","13379","20 июн 2022 07:50","39:44","2384","20-42","20,42","Dire","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6627451102","678747","13379","20 июн 2022 06:20","1:02:57","3777","58-45","58,45","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6627349705","678747","13379","20 июн 2022 05:15","37:33","2253","47-26","47,26","Radiant","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6627246406","678705","13379","20 июн 2022 04:13","32:31","1951","40-14","40,14","Radiant","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","Team Empire","BzzIsPerfect, squad1x, Shachlo, JAM3S, Tatakae"
"6627127310","678705","13379","20 июн 2022 03:05","44:53","2693","22-47","22,47","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","Team Empire","BzzIsPerfect, squad1x, Shachlo, JAM3S, Tatakae"
"6627033707","678705","13379","20 июн 2022 02:00","37:25","2245","40-21","40,21","Radiant","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","Team Empire","BzzIsPerfect, squad1x, Shachlo, JAM3S, Tatakae"
"6625604086","678414","13379","19 июн 2022 02:58","28:27","1707","20-46","20,46","Dire","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6625502998","678414","13379","19 июн 2022 02:00","29:01","1741","38-7","38,7","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez"
"6624297427","678150","13379","18 июн 2022 07:00","46:14","2774","48-32","48,32","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6624205616","678150","13379","18 июн 2022 06:03","32:35","1955","37-11","37,11","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6624098966","678150","13379","18 июн 2022 05:00","37:02","2222","14-19","14,19","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6623966418","678111","13379","18 июн 2022 03:51","24:48","1488","45-21","45,21","Radiant","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor","KBU.US","Sunlight, .Ark, The Warden, 卧龙凤雏不可兼得, Pikachu"
"6623867102","678111","13379","18 июн 2022 02:55","33:02","1982","35-13","35,13","Radiant","KBU.US","Sunlight, .Ark, The Warden, 卧龙凤雏不可兼得, Pikachu","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6623782428","678111","13379","18 июн 2022 02:00","30:51","1851","29-34","29,34","Dire","KBU.US","Sunlight, .Ark, The Warden, 卧龙凤雏不可兼得, Pikachu","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6622824334","677887","13379","17 июн 2022 09:09","37:22","2242","17-31","17,31","Dire","EU Rejects","TANNER, J4, Shad, Chessie, Adzantick","Team Empire","Illidan, BzzIsPerfect, squad1x, Shachlo, JAM3S"
"6622734561","677887","13379","17 июн 2022 08:00","43:48","2628","26-39","26,39","Radiant","Team Empire","Illidan, BzzIsPerfect, squad1x, Shachlo, JAM3S","EU Rejects","TANNER, J4, Shad, Chessie, Adzantick"
"6622640513","677825","13379","17 июн 2022 06:57","35:37","2137","43-7","43,7","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6622565005","677825","13379","17 июн 2022 06:07","28:24","1704","9-24","9,24","Dire","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme"
"6622449026","677825","13379","17 июн 2022 05:00","40:07","2407","27-37","27,37","Dire","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6620855765","677438","13379","16 июн 2022 03:48","35:41","2141","14-39","14,39","Dire","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6620775981","677438","13379","16 июн 2022 03:00","24:44","1484","29-10","29,10","Radiant","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6620699781","677438","13379","16 июн 2022 02:06","28:26","1706","29-20","29,20","Radiant","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6619888000","677259","13379","15 июн 2022 09:11","26:56","1616","8-26","8,26","Dire","Team Empire","BzzIsPerfect, Xannii, squad1x, Shachlo, JAM3S","YNT",", erasethepain, попка, jesv, DarkLord^"
"6619812864","677259","13379","15 июн 2022 08:10","36:26","2186","27-14","27,14","Radiant","YNT",", erasethepain, попка, jesv, DarkLord^","Team Empire","BzzIsPerfect, Xannii, squad1x, Shachlo, JAM3S"
"6619723926","677168","13379","15 июн 2022 07:06","31:54","1914","28-15","28,15","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6619618951","677168","13379","15 июн 2022 05:58","47:19","2839","13-36","13,36","Dire","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6619521984","677168","13379","15 июн 2022 05:00","30:08","1808","22-17","22,17","Radiant","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6619311561","677137","13379","15 июн 2022 03:05","27:12","1632","18-35","18,35","Dire","SURIM PRASAD","Mali burgos, BoSs.Xstyle, miniorc00, zeX, seyokalash","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez"
"6619207336","677137","13379","15 июн 2022 01:59","39:14","2354","27-35","27,35","Radiant","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez","SURIM PRASAD","Mali burgos, BoSs.Xstyle, miniorc00, zeX, seyokalash"
"6618362003","676923","13379","14 июн 2022 09:03","20:52","1252","8-28","8,28","Dire","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor"
"6618267375","676923","13379","14 июн 2022 08:00","31:37","1897","23-32","23,32","Radiant","cybercats","Fezor, 6ym_6ym, Shigetsu, DkFogas, Egor","KEKWait","Let It Be, kaworu, spherka, INFERNAL, libofzaika"
"6618126205","676866","13379","14 июн 2022 06:19","22:43","1363","24-14","24,14","Radiant","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme"
"6617984741","676866","13379","14 июн 2022 05:00","41:00","2460","22-22","22,22","Dire","LUNA GAMING","Unknown, SuperNova, Kraker, TSA, layme","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6617727473","676825","13379","14 июн 2022 02:46","39:22","2362","53-26","53,26","Radiant","KBU.US","Sunlight, .Ark, The Warden, Pikachu, HappyDyurara","Team Empire","BzzIsPerfect, Xannii, squad1x, Shachlo, JAM3S"
"6617655376","676825","13379","14 июн 2022 02:00","22:02","1322","5-30","5,30","Dire","Team Empire","BzzIsPerfect, Xannii, squad1x, Shachlo, JAM3S","KBU.US","Sunlight, .Ark, The Warden, Pikachu, HappyDyurara"
"6616818118","676657","13379","13 июн 2022 09:28","35:41","2141","30-24","30,24","Dire","KBU.US","Sunlight, .Ark, The Warden, Pikachu, HappyDyurara","YNT",", erasethepain, попка, jesv, DarkLord^"
"6616711141","676657","13379","13 июн 2022 08:15","47:43","2863","25-33","25,33","Dire","KBU.US","Sunlight, .Ark, The Warden, Pikachu, HappyDyurara","YNT",", erasethepain, попка, jesv, DarkLord^"
"6616473747","676575","13379","13 июн 2022 05:50","37:30","2250","15-46","15,46","Dire","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6616373924","676575","13379","13 июн 2022 05:00","29:44","1784","17-24","17,24","Dire","ФЕРЗИ","BarabaNN, MagiskUSH, Nongrata, KingR, Lowkez","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6616163537","676529","13379","13 июн 2022 03:15","28:20","1700","46-11","46,11","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6616030702","676529","13379","13 июн 2022 02:00","49:54","2994","35-51","35,51","Dire","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6603470649","674055","13379","05 июн 2022 08:46","45:27","2727","24-33","24,33","Dire","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6603367309","674055","13379","05 июн 2022 07:27","51:31","3091","26-25","26,25","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6603260030","674055","13379","05 июн 2022 06:12","44:14","2654","18-27","18,27","Dire","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6603144627","674055","13379","05 июн 2022 05:00","45:18","2718","49-31","49,31","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6602942334","673994","13379","05 июн 2022 03:04","36:03","2163","9-30","9,30","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6602874374","673994","13379","05 июн 2022 02:18","32:49","1969","15-31","15,31","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
